x,y,z,g,g0
0.529605,0.0230263,0.348684,-4.165203e-14,0
0.532895,0.0164474,0.351974,1.558417e-14,0
0.529605,0.0197368,0.351974,-3.619384e-15,0
0.549342,0.0164474,0.348684,-1.508132e-14,0
0.542763,0.0230263,0.348684,-3.897617e-14,0
0.546053,0.0164474,0.351974,-5.850659e-16,0
0.542763,0.0197368,0.351974,-5.299218e-15,0
0.5625,0.0164474,0.348684,-3.171319e-14,0
0.555921,0.0230263,0.348684,-4.033689e-14,0
0.559211,0.0164474,0.351974,-2.014559e-14,0
0.555921,0.0197368,0.351974,-1.454604e-14,0
0.575658,0.0164474,0.348684,-4.283328e-14,0
0.569079,0.0230263,0.348684,-3.781414e-14,0
0.572368,0.0164474,0.351974,-3.471159e-14,0
0.569079,0.0197368,0.351974,-2.694743e-14,0
0.588816,0.0164474,0.348684,-3.855255e-14,0
0.582237,0.0230263,0.348684,-3.618673e-14,0
0.585526,0.0164474,0.351974,-3.075151e-14,0
0.582237,0.0197368,0.351974,-3.603502e-14,0
0.601974,0.0164474,0.348684,-1.32519e-14,0
0.595395,0.0230263,0.348684,-1.657816e-14,0
0.598684,0.0164474,0.351974,3.853636e-13,0
0.595395,0.0197368,0.351974,-9.823155e-15,0
0.615132,0.0164474,0.348684,-8.595263e-15,0
0.608553,0.0230263,0.348684,-5.079575e-15,0
0.611842,0.0164474,0.351974,-1.299535e-14,0
0.608553,0.0197368,0.351974,-1.169342e-14,0
0.628289,0.0164474,0.348684,2.956774e-14,0
0.621711,0.0230263,0.348684,-4.412219e-14,0
0.625,0.0164474,0.351974,2.219647e-14,0
0.621711,0.0197368,0.351974,-3.119639e-15,0
0.641447,0.0164474,0.348684,9.559379e-15,0
0.634868,0.0230263,0.348684,-3.404524e-14,0
0.638158,0.0164474,0.351974,1.149677e-14,0
0.634868,0.0197368,0.351974,-2.95168e-17,0
0.654605,0.0164474,0.348684,1.347329e-14,0
0.648026,0.0230263,0.348684,-9.907109e-14,0
0.651316,0.0164474,0.351974,1.503589e-14,0
0.648026,0.0197368,0.351974,-2.665269e-14,0
0.667763,0.0164474,0.348684,2.092954e-14,0
0.661184,0.0230263,0.348684,-6.320259e-14,0
0.664474,0.0164474,0.351974,2.31435e-14,0
0.661184,0.0197368,0.351974,-1.747421e-14,0
0.680921,0.0164474,0.348684,1.581708e-14,0
0.674342,0.0230263,0.348684,-4.429852e-14,0
0.677632,0.0164474,0.351974,1.95128e-14,0
0.674342,0.0197368,0.351974,-7.255396e-15,0
0.694079,0.0164474,0.348684,2.173943e-14,0
0.6875,0.0230263,0.348684,-1.913299e-14,0
0.690789,0.0164474,0.351974,2.238722e-14,0
0.6875,0.0197368,0.351974,8.480671e-15,0
0.707237,0.0164474,0.348684,1.942499e-14,0
0.700658,0.0230263,0.348684,-1.89208e-14,0
0.703947,0.0164474,0.351974,2.294933e-14,0
0.700658,0.0197368,0.351974,1.083333e-14,0
0.720395,0.0164474,0.348684,1.079888e-14,0
